driver,driver_number,lap,lap_time,sector1,sector2,sector3,tyre,tyre_life,fresh_tyre,stint,position,pit_in,pit_out,speed_i1,speed_i2,speed_fl,speed_st,is_personal_best
TSU,22,75.0,74.913,19.624,35.388,19.901,MEDIUM,2.0,True,3.0,17.0,,,209.0,193.0,260.0,282.0,True
TSU,22,76.0,75.886,19.262,35.731,20.893,MEDIUM,3.0,True,3.0,17.0,,,210.0,192.0,262.0,284.0,False
ALB,23,1.0,91.479,,40.146,22.03,MEDIUM,5.0,False,1.0,10.0,,,165.0,168.0,253.0,276.0,False
ALB,23,2.0,112.152,38.401,47.108,26.643,MEDIUM,6.0,False,1.0,10.0,,,73.0,169.0,189.0,224.0,True
ALB,23,3.0,108.346,30.845,48.338,29.163,MEDIUM,7.0,False,1.0,10.0,,,127.0,141.0,143.0,237.0,True
ALB,23,4.0,96.006,29.942,44.769,21.295,MEDIUM,8.0,False,1.0,10.0,,,99.0,175.0,254.0,264.0,True
ALB,23,5.0,80.465,21.014,38.074,21.377,MEDIUM,9.0,False,1.0,10.0,,,181.0,171.0,261.0,277.0,True
ALB,23,6.0,81.426,21.354,38.432,21.64,MEDIUM,10.0,False,1.0,10.0,,,182.0,172.0,253.0,277.0,False
ALB,23,7.0,81.287,21.272,38.715,21.3,MEDIUM,11.0,False,1.0,10.0,,,177.0,174.0,262.0,270.0,False
ALB,23,8.0,80.471,21.348,37.673,21.45,MEDIUM,12.0,False,1.0,10.0,,,182.0,181.0,260.0,279.0,False
ALB,23,9.0,84.151,21.405,40.877,21.869,MEDIUM,13.0,False,1.0,10.0,,,178.0,160.0,262.0,259.0,False
ALB,23,10.0,81.528,21.435,38.773,21.32,MEDIUM,14.0,False,1.0,10.0,,,188.0,176.0,264.0,267.0,False
ALB,23,11.0,79.447,21.057,37.217,21.173,MEDIUM,15.0,False,1.0,10.0,,,196.0,176.0,263.0,271.0,True
ALB,23,12.0,79.66,21.127,37.603,20.93,MEDIUM,16.0,False,1.0,10.0,,,181.0,179.0,264.0,275.0,False
ALB,23,13.0,79.244,21.144,37.2,20.9,MEDIUM,17.0,False,1.0,10.0,,,187.0,175.0,264.0,278.0,True
ALB,23,14.0,79.817,21.334,37.341,21.142,MEDIUM,18.0,False,1.0,10.0,,,182.0,180.0,261.0,281.0,False
ALB,23,15.0,80.143,20.872,37.708,21.563,MEDIUM,19.0,False,1.0,10.0,,,186.0,174.0,262.0,273.0,False
ALB,23,16.0,80.692,21.145,38.161,21.386,MEDIUM,20.0,False,1.0,10.0,,,185.0,173.0,262.0,269.0,False
ALB,23,17.0,80.978,21.574,38.014,21.39,MEDIUM,21.0,False,1.0,10.0,,,176.0,175.0,263.0,274.0,False
ALB,23,18.0,80.235,21.198,37.628,21.409,MEDIUM,22.0,False,1.0,10.0,,,190.0,180.0,262.0,266.0,False
ALB,23,19.0,79.279,21.045,37.003,21.231,MEDIUM,23.0,False,1.0,10.0,,,190.0,175.0,264.0,282.0,False
ALB,23,20.0,77.928,20.723,36.668,20.537,MEDIUM,24.0,False,1.0,10.0,,,196.0,183.0,256.0,276.0,True
ALB,23,21.0,77.096,20.289,36.265,20.542,MEDIUM,25.0,False,1.0,10.0,,,198.0,188.0,257.0,277.0,True
ALB,23,22.0,77.001,20.27,36.252,20.479,MEDIUM,26.0,False,1.0,10.0,,,198.0,186.0,256.0,278.0,True
ALB,23,23.0,76.556,20.223,36.046,20.287,MEDIUM,27.0,False,1.0,10.0,,,201.0,188.0,257.0,276.0,True
ALB,23,24.0,76.954,20.329,36.173,20.452,MEDIUM,28.0,False,1.0,10.0,,,199.0,188.0,256.0,278.0,False
ALB,23,25.0,77.653,20.319,36.62,20.714,MEDIUM,29.0,False,1.0,10.0,,,201.0,184.0,255.0,277.0,False
ALB,23,26.0,77.264,20.321,36.319,20.624,MEDIUM,30.0,False,1.0,10.0,,,202.0,187.0,257.0,278.0,False
ALB,23,27.0,77.185,20.491,36.25,20.444,MEDIUM,31.0,False,1.0,10.0,,,199.0,186.0,257.0,277.0,False
ALB,23,28.0,76.701,20.151,36.15,20.4,MEDIUM,32.0,False,1.0,9.0,,,204.0,186.0,257.0,277.0,False
ALB,23,29.0,76.969,20.264,36.28,20.425,MEDIUM,33.0,False,1.0,9.0,,,201.0,188.0,256.0,277.0,False
ALB,23,30.0,76.888,20.317,36.201,20.37,MEDIUM,34.0,False,1.0,9.0,,,205.0,187.0,256.0,276.0,False
ALB,23,31.0,76.87,20.215,36.16,20.495,MEDIUM,35.0,False,1.0,8.0,,,201.0,190.0,256.0,276.0,False
ALB,23,32.0,92.994,20.118,35.999,36.877,MEDIUM,36.0,False,1.0,9.0,5980.82,,207.0,188.0,,276.0,False
ALB,23,33.0,82.236,24.385,37.059,20.792,MEDIUM,9.0,False,2.0,10.0,,6004.702,182.0,181.0,255.0,275.0,False
ALB,23,34.0,80.232,21.639,38.239,20.354,MEDIUM,10.0,False,2.0,10.0,,,194.0,184.0,256.0,274.0,False
ALB,23,35.0,76.381,20.045,35.979,20.357,MEDIUM,11.0,False,2.0,10.0,,,200.0,185.0,256.0,276.0,True
ALB,23,36.0,76.185,20.043,35.854,20.288,MEDIUM,12.0,False,2.0,10.0,,,205.0,189.0,257.0,276.0,True
ALB,23,37.0,76.153,20.065,35.843,20.245,MEDIUM,13.0,False,2.0,9.0,,,204.0,189.0,257.0,277.0,True
ALB,23,38.0,75.529,19.849,35.636,20.044,MEDIUM,14.0,False,2.0,9.0,,,208.0,191.0,257.0,277.0,True
ALB,23,39.0,75.303,19.878,35.511,19.914,MEDIUM,15.0,False,2.0,9.0,,,209.0,196.0,256.0,277.0,True
ALB,23,40.0,92.156,19.67,35.565,36.921,MEDIUM,16.0,False,2.0,9.0,6614.937,,207.0,194.0,,279.0,False
ALB,23,41.0,81.398,23.718,37.051,20.629,HARD,1.0,True,3.0,9.0,,6638.922,186.0,182.0,256.0,274.0,False
ALB,23,42.0,78.819,20.163,38.224,20.432,HARD,2.0,True,3.0,10.0,,,197.0,183.0,264.0,276.0,False
ALB,23,43.0,78.638,20.484,37.232,20.922,HARD,3.0,True,3.0,10.0,,,195.0,184.0,257.0,277.0,False
ALB,23,44.0,79.225,20.384,37.633,21.208,HARD,4.0,True,3.0,10.0,,,191.0,183.0,258.0,276.0,False
ALB,23,45.0,79.224,20.454,37.614,21.156,HARD,5.0,True,3.0,10.0,,,169.0,182.0,256.0,276.0,False
ALB,23,46.0,79.332,20.746,37.549,21.037,HARD,6.0,True,3.0,10.0,,,202.0,184.0,257.0,275.0,False
ALB,23,47.0,79.173,20.762,37.595,20.816,HARD,7.0,True,3.0,10.0,,,195.0,185.0,256.0,274.0,False
ALB,23,48.0,80.193,21.133,38.049,21.011,HARD,8.0,True,3.0,11.0,,,153.0,175.0,256.0,277.0,False
ALB,23,49.0,78.234,20.281,37.284,20.669,HARD,9.0,True,3.0,11.0,,,192.0,186.0,258.0,276.0,False
ALB,23,50.0,79.166,20.683,37.742,20.741,HARD,10.0,True,3.0,11.0,,,192.0,182.0,257.0,276.0,False
ALB,23,51.0,79.828,20.371,38.125,21.332,HARD,11.0,True,3.0,11.0,,,193.0,176.0,257.0,275.0,False
ALB,23,52.0,80.13,21.241,37.434,21.455,HARD,12.0,True,3.0,11.0,,,130.0,187.0,214.0,276.0,False
ALB,23,53.0,79.403,20.534,38.232,20.637,HARD,13.0,True,3.0,11.0,,,203.0,184.0,256.0,243.0,False
ALB,23,54.0,77.389,20.284,36.77,20.335,HARD,14.0,True,3.0,11.0,,,196.0,188.0,257.0,278.0,False
ALB,23,55.0,77.086,19.954,36.167,20.965,HARD,15.0,True,3.0,11.0,,,203.0,188.0,195.0,278.0,False
ALB,23,56.0,79.159,20.769,37.237,21.153,HARD,16.0,True,3.0,11.0,,,203.0,183.0,257.0,278.0,False
ALB,23,57.0,76.136,20.201,35.774,20.161,HARD,17.0,True,3.0,11.0,,,202.0,192.0,257.0,278.0,False
ALB,23,58.0,75.795,19.882,35.922,19.991,HARD,18.0,True,3.0,11.0,,,201.0,192.0,256.0,277.0,False
ALB,23,59.0,75.509,19.804,35.693,20.012,HARD,19.0,True,3.0,11.0,,,206.0,192.0,256.0,278.0,False
ALB,23,60.0,75.726,19.751,35.816,20.159,HARD,20.0,True,3.0,11.0,,,207.0,189.0,257.0,279.0,False
ALB,23,61.0,76.046,19.846,36.049,20.151,HARD,21.0,True,3.0,11.0,,,205.0,191.0,257.0,280.0,False
ALB,23,62.0,76.37,19.869,36.111,20.39,HARD,22.0,True,3.0,10.0,,,207.0,189.0,256.0,280.0,False
ALB,23,63.0,75.082,19.698,35.392,19.992,HARD,23.0,True,3.0,10.0,,,211.0,193.0,258.0,278.0,True
ALB,23,64.0,76.228,19.935,36.166,20.127,HARD,24.0,True,3.0,9.0,,,200.0,189.0,258.0,280.0,False
ALB,23,65.0,75.156,19.78,35.529,19.847,HARD,25.0,True,3.0,9.0,,,211.0,194.0,258.0,277.0,False
ALB,23,66.0,74.87,19.75,35.383,19.737,HARD,26.0,True,3.0,9.0,,,210.0,195.0,258.0,278.0,True
ALB,23,67.0,74.928,19.653,35.443,19.832,HARD,27.0,True,3.0,9.0,,,208.0,194.0,259.0,278.0,False
ALB,23,68.0,74.885,19.623,35.498,19.764,HARD,28.0,True,3.0,9.0,,,206.0,195.0,259.0,278.0,False
ALB,23,69.0,76.79,19.819,36.448,20.523,HARD,29.0,True,3.0,9.0,,,203.0,189.0,258.0,266.0,False
ALB,23,70.0,76.01,20.001,35.8,20.209,HARD,30.0,True,3.0,9.0,,,200.0,191.0,258.0,272.0,False
ALB,23,71.0,75.751,19.777,35.793,20.181,HARD,31.0,True,3.0,9.0,,,202.0,191.0,258.0,272.0,False
ALB,23,72.0,75.87,19.934,35.768,20.168,HARD,32.0,True,3.0,9.0,,,200.0,193.0,258.0,273.0,False
ALB,23,73.0,75.15,19.815,35.545,19.79,HARD,33.0,True,3.0,9.0,,,201.0,193.0,260.0,280.0,False
ALB,23,74.0,74.597,19.592,35.332,19.673,HARD,34.0,True,3.0,9.0,,,209.0,195.0,259.0,282.0,True
ALB,23,75.0,74.6,19.565,35.364,19.671,HARD,35.0,True,3.0,9.0,,,210.0,194.0,259.0,281.0,False
ALB,23,76.0,74.776,19.564,35.374,19.838,HARD,36.0,True,3.0,9.0,,,212.0,194.0,238.0,280.0,False
HUL,27,1.0,92.788,,40.324,22.118,MEDIUM,1.0,True,1.0,12.0,,,166.0,174.0,256.0,280.0,False
HUL,27,2.0,112.404,39.508,47.565,25.331,MEDIUM,2.0,True,1.0,12.0,,,63.0,170.0,171.0,243.0,True
HUL,27,3.0,108.106,31.084,48.213,28.809,MEDIUM,3.0,True,1.0,12.0,,,129.0,142.0,133.0,239.0,True
HUL,27,4.0,96.696,30.734,44.625,21.337,MEDIUM,4.0,True,1.0,12.0,,,87.0,182.0,261.0,256.0,True
HUL,27,5.0,80.475,21.179,37.573,21.723,MEDIUM,5.0,True,1.0,12.0,,,187.0,174.0,262.0,276.0,True
HUL,27,6.0,80.974,21.301,37.833,21.84,MEDIUM,6.0,True,1.0,12.0,,,190.0,175.0,263.0,274.0,False
HUL,27,7.0,81.264,21.405,38.176,21.683,MEDIUM,7.0,True,1.0,12.0,,,186.0,180.0,266.0,277.0,False
HUL,27,8.0,80.3,21.16,37.853,21.287,MEDIUM,8.0,True,1.0,12.0,,,188.0,182.0,266.0,280.0,True
HUL,27,9.0,84.031,21.082,41.05,21.899,MEDIUM,9.0,True,1.0,12.0,,,188.0,171.0,265.0,263.0,False
HUL,27,10.0,81.507,21.142,38.955,21.41,MEDIUM,10.0,True,1.0,12.0,,,184.0,181.0,262.0,270.0,False
HUL,27,11.0,79.404,20.899,37.338,21.167,MEDIUM,11.0,True,1.0,12.0,,,199.0,186.0,266.0,277.0,True
HUL,27,12.0,96.743,21.116,37.719,37.908,MEDIUM,12.0,True,1.0,19.0,4420.488,,190.0,181.0,,278.0,False
HUL,27,13.0,78.279,22.322,35.879,20.078,HARD,1.0,True,2.0,18.0,,4444.463,200.0,190.0,254.0,275.0,False
HUL,27,14.0,76.106,20.278,35.598,20.23,HARD,2.0,True,2.0,18.0,,,205.0,190.0,255.0,276.0,True
HUL,27,15.0,76.553,20.234,35.781,20.538,HARD,3.0,True,2.0,18.0,,,204.0,188.0,255.0,277.0,False
HUL,27,16.0,78.317,20.418,36.555,21.344,HARD,4.0,True,2.0,18.0,,,202.0,179.0,255.0,278.0,False
HUL,27,17.0,79.969,21.133,37.72,21.116,HARD,5.0,True,2.0,16.0,,,197.0,183.0,256.0,276.0,False
HUL,27,18.0,78.044,20.535,36.604,20.905,HARD,6.0,True,2.0,16.0,,,205.0,188.0,258.0,278.0,False
HUL,27,19.0,79.058,20.794,37.368,20.896,HARD,7.0,True,2.0,16.0,,,195.0,187.0,259.0,279.0,False
HUL,27,20.0,79.381,20.84,37.388,21.153,HARD,8.0,True,2.0,16.0,,,199.0,188.0,263.0,276.0,False
HUL,27,21.0,78.15,20.547,36.837,20.766,HARD,9.0,True,2.0,16.0,,,197.0,188.0,257.0,279.0,False
HUL,27,22.0,77.509,20.326,36.551,20.632,HARD,10.0,True,2.0,16.0,,,202.0,190.0,258.0,278.0,False
HUL,27,23.0,77.557,20.432,36.453,20.672,HARD,11.0,True,2.0,16.0,,,204.0,186.0,255.0,279.0,False
HUL,27,24.0,77.055,20.271,36.348,20.436,HARD,12.0,True,2.0,16.0,,,205.0,191.0,257.0,279.0,False
HUL,27,25.0,77.538,20.238,36.493,20.807,HARD,13.0,True,2.0,16.0,,,205.0,188.0,257.0,278.0,False
HUL,27,26.0,78.724,20.551,37.246,20.927,HARD,14.0,True,2.0,15.0,,,202.0,187.0,263.0,278.0,False
HUL,27,27.0,79.472,20.449,37.594,21.429,HARD,15.0,True,2.0,15.0,,,202.0,186.0,257.0,273.0,False
HUL,27,28.0,79.264,20.775,37.455,21.034,HARD,16.0,True,2.0,15.0,,,200.0,185.0,266.0,274.0,False
HUL,27,29.0,79.749,20.75,37.678,21.321,HARD,17.0,True,2.0,15.0,,,197.0,187.0,218.0,267.0,False
HUL,27,30.0,80.392,21.069,37.297,22.026,HARD,18.0,True,2.0,15.0,,,199.0,185.0,226.0,278.0,False
HUL,27,31.0,79.889,21.016,37.201,21.672,HARD,19.0,True,2.0,15.0,,,196.0,186.0,224.0,279.0,False
HUL,27,32.0,80.602,21.13,38.579,20.893,HARD,20.0,True,2.0,15.0,,,193.0,182.0,266.0,222.0,False
HUL,27,33.0,77.84,20.205,36.923,20.712,HARD,21.0,True,2.0,15.0,,,200.0,188.0,264.0,282.0,False
HUL,27,34.0,78.4,20.679,37.037,20.684,HARD,22.0,True,2.0,15.0,,,197.0,190.0,266.0,279.0,False
HUL,27,35.0,80.594,21.263,38.423,20.908,HARD,23.0,True,2.0,15.0,,,198.0,184.0,258.0,216.0,False
HUL,27,36.0,78.642,20.56,37.336,20.746,HARD,24.0,True,2.0,15.0,,,197.0,189.0,270.0,278.0,False
HUL,27,37.0,78.904,20.712,37.251,20.941,HARD,25.0,True,2.0,14.0,,,197.0,186.0,269.0,280.0,False
HUL,27,38.0,78.272,20.613,36.903,20.756,HARD,26.0,True,2.0,14.0,,,200.0,186.0,268.0,281.0,False
HUL,27,39.0,78.876,20.745,37.331,20.8,HARD,27.0,True,2.0,14.0,,,197.0,187.0,267.0,281.0,False
HUL,27,40.0,78.804,20.641,37.252,20.911,HARD,28.0,True,2.0,14.0,,,199.0,188.0,270.0,280.0,False
HUL,27,41.0,78.575,20.621,37.222,20.732,HARD,29.0,True,2.0,14.0,,,195.0,186.0,266.0,281.0,False
HUL,27,42.0,77.315,20.294,36.582,20.439,HARD,30.0,True,2.0,14.0,,,201.0,190.0,264.0,279.0,False
HUL,27,43.0,77.929,20.324,36.761,20.844,HARD,31.0,True,2.0,14.0,,,203.0,187.0,268.0,282.0,False
HUL,27,44.0,95.627,20.541,37.081,38.005,HARD,32.0,True,2.0,18.0,6951.467,,202.0,189.0,,282.0,False
HUL,27,45.0,79.068,22.798,36.085,20.185,SOFT,1.0,True,3.0,18.0,,6975.957,203.0,186.0,256.0,276.0,False
HUL,27,46.0,75.909,20.095,35.808,20.006,SOFT,2.0,True,3.0,18.0,,,208.0,192.0,258.0,277.0,True
HUL,27,47.0,75.223,19.847,35.445,19.931,SOFT,3.0,True,3.0,18.0,,,208.0,193.0,258.0,279.0,True
HUL,27,48.0,76.246,19.803,35.795,20.648,SOFT,4.0,True,3.0,18.0,,,205.0,188.0,257.0,279.0,False
HUL,27,49.0,78.676,20.245,38.125,20.306,SOFT,5.0,True,3.0,18.0,,,203.0,192.0,257.0,281.0,False
HUL,27,50.0,76.425,19.973,36.019,20.433,SOFT,6.0,True,3.0,18.0,,,208.0,193.0,268.0,281.0,False
HUL,27,51.0,81.177,20.784,38.477,21.916,SOFT,7.0,True,3.0,18.0,,,196.0,182.0,268.0,272.0,False
HUL,27,52.0,80.376,20.922,38.242,21.212,SOFT,8.0,True,3.0,18.0,,,190.0,186.0,267.0,284.0,False
HUL,27,53.0,79.628,22.092,36.792,20.744,SOFT,9.0,True,3.0,18.0,,,198.0,188.0,270.0,283.0,False
HUL,27,54.0,78.841,20.644,37.121,21.076,SOFT,10.0,True,3.0,18.0,,,199.0,188.0,267.0,283.0,False
HUL,27,55.0,79.155,20.854,37.045,21.256,SOFT,11.0,True,3.0,18.0,,,198.0,187.0,268.0,283.0,False
HUL,27,56.0,77.976,20.379,37.013,20.584,SOFT,12.0,True,3.0,18.0,,,202.0,188.0,272.0,284.0,False
HUL,27,57.0,78.661,20.495,37.364,20.802,SOFT,13.0,True,3.0,18.0,,,203.0,187.0,269.0,282.0,False
HUL,27,58.0,77.942,20.228,36.833,20.881,SOFT,14.0,True,3.0,18.0,,,204.0,188.0,270.0,282.0,False
HUL,27,59.0,79.287,20.549,37.67,21.068,SOFT,15.0,True,3.0,18.0,,,202.0,182.0,268.0,281.0,False
HUL,27,60.0,78.508,20.506,37.023,20.979,SOFT,16.0,True,3.0,18.0,,,205.0,187.0,271.0,282.0,False
HUL,27,61.0,79.041,20.753,37.138,21.15,SOFT,17.0,True,3.0,18.0,,,197.0,183.0,269.0,280.0,False
HUL,27,62.0,81.565,21.286,39.825,20.454,SOFT,18.0,True,3.0,18.0,,,121.0,187.0,260.0,281.0,False
HUL,27,63.0,79.206,20.165,37.041,22.0,SOFT,19.0,True,3.0,18.0,,,201.0,181.0,178.0,283.0,False
HUL,27,64.0,80.147,22.377,37.18,20.59,SOFT,20.0,True,3.0,17.0,,,199.0,184.0,262.0,283.0,False
HUL,27,65.0,77.571,20.102,36.833,20.636,SOFT,21.0,True,3.0,17.0,,,192.0,191.0,270.0,284.0,False
HUL,27,66.0,76.934,20.041,36.4,20.493,SOFT,22.0,True,3.0,17.0,,,206.0,193.0,271.0,283.0,False
HUL,27,67.0,77.445,20.239,36.586,20.62,SOFT,23.0,True,3.0,17.0,,,201.0,190.0,270.0,285.0,False
HUL,27,68.0,77.717,20.337,36.838,20.542,SOFT,24.0,True,3.0,17.0,,,199.0,189.0,268.0,282.0,False
HUL,27,69.0,76.974,20.096,36.552,20.326,SOFT,25.0,True,3.0,16.0,,,205.0,190.0,268.0,281.0,False
HUL,27,70.0,76.741,19.901,36.471,20.369,SOFT,26.0,True,3.0,16.0,,,204.0,190.0,269.0,283.0,False
HUL,27,71.0,76.602,19.984,36.394,20.224,SOFT,27.0,True,3.0,16.0,,,204.0,193.0,270.0,283.0,False
HUL,27,72.0,76.682,19.88,36.477,20.325,SOFT,28.0,True,3.0,16.0,,,204.0,190.0,269.0,282.0,False
HUL,27,73.0,76.717,19.775,36.564,20.378,SOFT,29.0,True,3.0,15.0,,,207.0,193.0,268.0,281.0,False
HUL,27,74.0,77.411,20.161,36.998,20.252,SOFT,30.0,True,3.0,15.0,,,206.0,190.0,261.0,282.0,False
HUL,27,75.0,76.504,19.817,36.349,20.338,SOFT,31.0,True,3.0,15.0,,,208.0,190.0,261.0,281.0,False
HUL,27,76.0,78.954,19.883,38.005,21.066,SOFT,32.0,True,3.0,16.0,,,203.0,182.0,255.0,283.0,False
LAW,30,1.0,90.523,,39.544,21.909,MEDIUM,1.0,True,1.0,9.0,,,161.0,175.0,258.0,274.0,False
LAW,30,2.0,112.308,38.001,46.718,27.589,MEDIUM,2.0,True,1.0,9.0,,,82.0,175.0,214.0,237.0,True
LAW,30,3.0,108.504,30.768,48.63,29.106,MEDIUM,3.0,True,1.0,9.0,,,131.0,128.0,172.0,255.0,True
LAW,30,4.0,95.354,29.548,44.631,21.175,MEDIUM,4.0,True,1.0,9.0,,,94.0,178.0,263.0,247.0,True
LAW,30,5.0,80.766,21.045,38.201,21.52,MEDIUM,5.0,True,1.0,9.0,,,170.0,178.0,264.0,275.0,True
LAW,30,6.0,81.542,21.104,38.602,21.836,MEDIUM,6.0,True,1.0,9.0,,,167.0,183.0,254.0,274.0,False
LAW,30,7.0,81.507,21.289,38.596,21.622,MEDIUM,7.0,True,1.0,9.0,,,159.0,178.0,255.0,276.0,False
LAW,30,8.0,80.351,21.281,37.907,21.163,MEDIUM,8.0,True,1.0,9.0,,,172.0,179.0,255.0,277.0,True
LAW,30,9.0,84.55,21.422,40.956,22.172,MEDIUM,9.0,True,1.0,9.0,,,174.0,149.0,256.0,270.0,False
LAW,30,10.0,81.421,21.0,38.952,21.469,MEDIUM,10.0,True,1.0,9.0,,,181.0,179.0,256.0,276.0,False
LAW,30,11.0,79.348,21.014,37.097,21.237,MEDIUM,11.0,True,1.0,9.0,,,188.0,184.0,256.0,277.0,True
LAW,30,12.0,79.771,21.106,37.574,21.091,MEDIUM,12.0,True,1.0,9.0,,,187.0,182.0,256.0,274.0,False
LAW,30,13.0,79.391,21.022,37.144,21.225,MEDIUM,13.0,True,1.0,9.0,,,180.0,182.0,255.0,276.0,False
LAW,30,14.0,79.572,21.009,37.429,21.134,MEDIUM,14.0,True,1.0,9.0,,,171.0,177.0,255.0,276.0,False
LAW,30,15.0,80.161,20.998,37.569,21.594,MEDIUM,15.0,True,1.0,9.0,,,178.0,179.0,255.0,275.0,False
LAW,30,16.0,80.692,21.167,37.979,21.546,MEDIUM,16.0,True,1.0,9.0,,,179.0,177.0,254.0,270.0,False
LAW,30,17.0,80.979,21.431,38.098,21.45,MEDIUM,17.0,True,1.0,9.0,,,180.0,178.0,255.0,273.0,False
LAW,30,18.0,80.225,21.222,37.553,21.45,MEDIUM,18.0,True,1.0,9.0,,,179.0,181.0,255.0,272.0,False
LAW,30,19.0,79.333,21.081,37.175,21.077,MEDIUM,19.0,True,1.0,9.0,,,182.0,179.0,255.0,275.0,True
LAW,30,20.0,77.398,20.294,36.493,20.611,MEDIUM,20.0,True,1.0,9.0,,,194.0,189.0,256.0,277.0,True
LAW,30,21.0,77.057,20.061,36.296,20.7,MEDIUM,21.0,True,1.0,9.0,,,199.0,189.0,257.0,276.0,True
LAW,30,22.0,76.734,19.919,36.276,20.539,MEDIUM,22.0,True,1.0,9.0,,,201.0,189.0,256.0,276.0,True
LAW,30,23.0,76.784,19.996,36.201,20.587,MEDIUM,23.0,True,1.0,9.0,,,202.0,191.0,256.0,276.0,False
LAW,30,24.0,76.712,19.929,36.257,20.526,MEDIUM,24.0,True,1.0,9.0,,,202.0,192.0,256.0,276.0,True
LAW,30,25.0,77.59,20.165,36.565,20.86,MEDIUM,25.0,True,1.0,9.0,,,193.0,190.0,255.0,278.0,False
LAW,30,26.0,77.456,20.13,36.57,20.756,MEDIUM,26.0,True,1.0,9.0,,,192.0,188.0,255.0,278.0,False
LAW,30,27.0,77.04,20.094,36.398,20.548,MEDIUM,27.0,True,1.0,9.0,,,201.0,191.0,257.0,277.0,False
LAW,30,28.0,76.902,19.869,36.507,20.526,MEDIUM,28.0,True,1.0,8.0,,,204.0,189.0,256.0,276.0,False
LAW,30,29.0,76.74,19.992,36.181,20.567,MEDIUM,29.0,True,1.0,8.0,,,202.0,191.0,256.0,276.0,False
LAW,30,30.0,76.607,19.968,36.144,20.495,MEDIUM,30.0,True,1.0,8.0,,,201.0,193.0,256.0,276.0,True
LAW,30,31.0,93.531,19.934,36.323,37.274,MEDIUM,31.0,True,1.0,10.0,5902.83,,209.0,192.0,,275.0,False
LAW,30,32.0,79.201,22.999,36.211,19.991,SOFT,4.0,False,2.0,10.0,,5926.736,172.0,193.0,256.0,275.0,False
LAW,30,33.0,78.285,19.969,37.759,20.557,SOFT,5.0,False,2.0,9.0,,,194.0,185.0,257.0,274.0,False
LAW,30,34.0,76.425,19.918,36.008,20.499,SOFT,6.0,False,2.0,9.0,,,206.0,190.0,256.0,276.0,True
LAW,30,35.0,75.942,19.921,35.851,20.17,SOFT,7.0,False,2.0,9.0,,,207.0,193.0,256.0,275.0,True
LAW,30,36.0,80.271,20.002,39.629,20.64,SOFT,8.0,False,2.0,9.0,,,199.0,186.0,257.0,273.0,False
LAW,30,37.0,75.89,19.855,35.845,20.19,SOFT,9.0,False,2.0,8.0,,,204.0,192.0,257.0,277.0,True
LAW,30,38.0,75.964,19.821,35.828,20.315,SOFT,10.0,False,2.0,8.0,,,206.0,193.0,256.0,277.0,False
LAW,30,39.0,75.8,19.752,35.808,20.24,SOFT,11.0,False,2.0,8.0,,,207.0,195.0,256.0,277.0,True
LAW,30,40.0,92.467,19.821,35.595,37.051,SOFT,12.0,False,2.0,8.0,6612.953,,205.0,194.0,,277.0,False
LAW,30,41.0,80.883,23.241,36.97,20.672,HARD,2.0,False,3.0,8.0,,6637.0,180.0,187.0,256.0,275.0,False
LAW,30,42.0,76.743,20.172,36.194,20.377,HARD,3.0,False,3.0,8.0,,,200.0,188.0,257.0,275.0,False
LAW,30,43.0,75.931,20.005,35.849,20.077,HARD,4.0,False,3.0,8.0,,,202.0,193.0,256.0,275.0,False
LAW,30,44.0,75.958,19.907,35.887,20.164,HARD,5.0,False,3.0,8.0,,,207.0,193.0,257.0,275.0,False
LAW,30,45.0,75.605,19.843,35.712,20.05,HARD,6.0,False,3.0,8.0,,,205.0,196.0,256.0,275.0,True
LAW,30,46.0,75.476,19.708,35.676,20.092,HARD,7.0,False,3.0,8.0,,,207.0,195.0,257.0,275.0,True
LAW,30,47.0,75.461,19.782,35.669,20.01,HARD,8.0,False,3.0,8.0,,,212.0,194.0,257.0,275.0,True
LAW,30,48.0,75.418,19.703,35.667,20.048,HARD,9.0,False,3.0,8.0,,,209.0,195.0,257.0,275.0,True
LAW,30,49.0,75.567,19.721,35.776,20.07,HARD,10.0,False,3.0,8.0,,,209.0,194.0,256.0,275.0,False
LAW,30,50.0,75.479,19.727,35.7,20.052,HARD,11.0,False,3.0,8.0,,,210.0,195.0,256.0,276.0,False
LAW,30,51.0,75.399,19.658,35.669,20.072,HARD,12.0,False,3.0,8.0,,,210.0,195.0,257.0,276.0,True
LAW,30,52.0,75.377,19.641,35.684,20.052,HARD,13.0,False,3.0,8.0,,,210.0,196.0,257.0,276.0,True
LAW,30,53.0,75.356,19.614,35.723,20.019,HARD,14.0,False,3.0,8.0,,,210.0,195.0,257.0,276.0,True
LAW,30,54.0,75.321,19.595,35.608,20.118,HARD,15.0,False,3.0,8.0,,,213.0,193.0,257.0,277.0,True
LAW,30,55.0,75.597,19.775,35.737,20.085,HARD,16.0,False,3.0,8.0,,,212.0,194.0,258.0,278.0,False
LAW,30,56.0,76.96,20.045,36.329,20.586,HARD,17.0,False,3.0,8.0,,,202.0,190.0,257.0,278.0,False
LAW,30,57.0,76.583,19.978,36.27,20.335,HARD,18.0,False,3.0,8.0,,,206.0,189.0,257.0,279.0,False
LAW,30,58.0,77.684,20.181,36.889,20.614,HARD,19.0,False,3.0,8.0,,,197.0,190.0,257.0,276.0,False
