driver,driver_number,lap,lap_time,sector1,sector2,sector3,tyre,tyre_life,fresh_tyre,stint,position,pit_in,pit_out,speed_i1,speed_i2,speed_fl,speed_st,is_personal_best
LAW,30,3.0,90.466,18.498,38.21,33.758,MEDIUM,3.0,True,1.0,11.0,,,285.0,307.0,211.0,315.0,True
LAW,30,4.0,90.661,18.362,38.956,33.343,MEDIUM,4.0,True,1.0,11.0,,,284.0,303.0,210.0,324.0,False
LAW,30,5.0,90.219,18.22,38.249,33.75,MEDIUM,5.0,True,1.0,11.0,,,278.0,307.0,208.0,315.0,False
LAW,30,6.0,90.325,18.236,38.332,33.757,MEDIUM,6.0,True,1.0,11.0,,,281.0,307.0,209.0,310.0,True
LAW,30,7.0,90.537,18.204,38.35,33.983,MEDIUM,7.0,True,1.0,11.0,,,285.0,308.0,209.0,308.0,False
LAW,30,8.0,90.34,18.17,38.394,33.776,MEDIUM,8.0,True,1.0,11.0,,,284.0,314.0,207.0,314.0,False
LAW,30,9.0,90.353,18.151,38.312,33.89,MEDIUM,9.0,True,1.0,11.0,,,286.0,309.0,209.0,316.0,False
LAW,30,10.0,90.55,18.112,38.372,34.066,MEDIUM,10.0,True,1.0,11.0,,,283.0,307.0,208.0,317.0,False
LAW,30,11.0,90.669,18.14,38.359,34.17,MEDIUM,11.0,True,1.0,11.0,,,288.0,306.0,209.0,312.0,False
LAW,30,12.0,90.91,18.125,38.579,34.206,MEDIUM,12.0,True,1.0,11.0,,,285.0,307.0,207.0,313.0,False
LAW,30,13.0,91.045,18.117,38.813,34.115,MEDIUM,13.0,True,1.0,11.0,,,287.0,297.0,207.0,311.0,False
LAW,30,14.0,91.323,18.25,39.188,33.885,MEDIUM,14.0,True,1.0,11.0,,,283.0,298.0,207.0,298.0,False
LAW,30,15.0,91.049,18.18,39.178,33.691,MEDIUM,15.0,True,1.0,9.0,,,283.0,295.0,207.0,299.0,False
LAW,30,16.0,91.366,18.202,39.349,33.815,MEDIUM,16.0,True,1.0,8.0,,,282.0,293.0,207.0,295.0,False
LAW,30,17.0,91.343,18.226,39.442,33.675,MEDIUM,17.0,True,1.0,5.0,,,282.0,301.0,209.0,294.0,False
LAW,30,18.0,91.426,18.15,39.399,33.877,MEDIUM,18.0,True,1.0,5.0,,,283.0,320.0,208.0,296.0,False
LAW,30,19.0,91.815,18.251,39.251,34.313,MEDIUM,19.0,True,1.0,6.0,,,276.0,322.0,209.0,297.0,False
LAW,30,20.0,91.884,18.069,39.431,34.384,MEDIUM,20.0,True,1.0,6.0,,,281.0,298.0,209.0,297.0,False
LAW,30,21.0,95.813,18.191,39.209,38.413,MEDIUM,21.0,True,1.0,12.0,5420.768,,283.0,322.0,,306.0,False
LAW,30,22.0,117.758,45.694,39.125,32.939,HARD,1.0,True,2.0,20.0,,5449.131,277.0,289.0,211.0,293.0,False
LAW,30,23.0,89.826,18.252,38.742,32.832,HARD,2.0,True,2.0,20.0,,,276.0,290.0,213.0,291.0,True
LAW,30,24.0,89.26,17.881,38.585,32.794,HARD,3.0,True,2.0,20.0,,,284.0,292.0,212.0,296.0,True
LAW,30,25.0,89.498,17.954,38.794,32.75,HARD,4.0,True,2.0,20.0,,,284.0,296.0,213.0,289.0,False
LAW,30,26.0,89.337,17.921,38.719,32.697,HARD,5.0,True,2.0,20.0,,,284.0,295.0,212.0,297.0,False
LAW,30,27.0,89.501,17.901,38.759,32.841,HARD,6.0,True,2.0,20.0,,,284.0,293.0,213.0,295.0,False
LAW,30,28.0,89.554,17.896,38.739,32.919,HARD,7.0,True,2.0,20.0,,,283.0,295.0,212.0,293.0,False
LAW,30,29.0,89.665,17.917,38.794,32.954,HARD,8.0,True,2.0,20.0,,,285.0,293.0,213.0,295.0,False
LAW,30,30.0,89.6,17.894,38.795,32.911,HARD,9.0,True,2.0,20.0,,,287.0,297.0,212.0,297.0,False
LAW,30,31.0,89.416,17.869,38.799,32.748,HARD,10.0,True,2.0,20.0,,,285.0,296.0,214.0,297.0,False
LAW,30,32.0,89.158,17.72,38.678,32.76,HARD,11.0,True,2.0,20.0,,,286.0,295.0,213.0,293.0,True
LAW,30,33.0,89.444,17.821,38.658,32.965,HARD,12.0,True,2.0,19.0,,,286.0,297.0,213.0,303.0,False
LAW,30,34.0,89.499,17.91,38.651,32.938,HARD,13.0,True,2.0,18.0,,,286.0,294.0,211.0,297.0,False
LAW,30,35.0,89.26,17.815,38.667,32.778,HARD,14.0,True,2.0,18.0,,,286.0,297.0,211.0,297.0,False
LAW,30,36.0,89.353,17.784,38.655,32.914,HARD,15.0,True,2.0,18.0,,,286.0,296.0,213.0,298.0,False
LAW,30,37.0,89.616,17.763,38.865,32.988,HARD,16.0,True,2.0,18.0,,,289.0,296.0,211.0,300.0,False
LAW,30,38.0,89.496,17.77,38.672,33.054,HARD,17.0,True,2.0,18.0,,,287.0,295.0,211.0,298.0,False
LAW,30,39.0,88.886,17.739,38.231,32.916,HARD,18.0,True,2.0,17.0,,,292.0,323.0,212.0,301.0,True
LAW,30,40.0,89.814,17.85,38.945,33.019,HARD,19.0,True,2.0,17.0,,,286.0,297.0,210.0,300.0,False
LAW,30,41.0,90.032,17.739,38.831,33.462,HARD,20.0,True,2.0,17.0,,,286.0,304.0,213.0,302.0,False
LAW,30,42.0,89.609,17.899,38.856,32.854,HARD,21.0,True,2.0,17.0,,,286.0,301.0,212.0,301.0,False
LAW,30,43.0,90.371,17.791,38.858,33.722,HARD,22.0,True,2.0,16.0,,,286.0,310.0,213.0,307.0,False
LAW,30,44.0,90.123,17.859,38.836,33.428,HARD,23.0,True,2.0,17.0,,,291.0,312.0,213.0,293.0,False
LAW,30,45.0,89.762,17.874,38.786,33.102,HARD,24.0,True,2.0,17.0,,,292.0,303.0,212.0,293.0,False
LAW,30,46.0,89.987,17.804,38.762,33.421,HARD,25.0,True,2.0,18.0,,,291.0,304.0,212.0,300.0,False
LAW,30,47.0,88.99,17.773,38.509,32.708,HARD,26.0,True,2.0,18.0,,,293.0,301.0,212.0,305.0,False
LAW,30,48.0,89.319,17.772,38.745,32.802,HARD,27.0,True,2.0,18.0,,,286.0,298.0,214.0,302.0,False
LAW,30,49.0,89.009,17.674,38.64,32.695,HARD,28.0,True,2.0,18.0,,,291.0,300.0,213.0,301.0,False
LAW,30,50.0,88.99,17.647,38.61,32.733,HARD,29.0,True,2.0,18.0,,,291.0,300.0,213.0,299.0,False
LAW,30,51.0,89.008,17.723,38.496,32.789,HARD,30.0,True,2.0,18.0,,,292.0,301.0,213.0,302.0,False
LAW,30,52.0,89.121,17.74,38.695,32.686,HARD,31.0,True,2.0,18.0,,,286.0,300.0,211.0,304.0,False
LAW,30,53.0,92.152,17.802,40.943,33.407,HARD,32.0,True,2.0,18.0,,,284.0,301.0,211.0,228.0,False
LAW,30,54.0,89.375,17.817,38.723,32.835,HARD,33.0,True,2.0,18.0,,,291.0,298.0,213.0,304.0,False
LAW,30,55.0,89.206,17.837,38.58,32.789,HARD,34.0,True,2.0,18.0,,,287.0,299.0,213.0,302.0,False
LAW,30,56.0,89.189,17.777,38.668,32.744,HARD,35.0,True,2.0,18.0,,,286.0,299.0,211.0,302.0,False
LAW,30,57.0,89.022,17.753,38.644,32.625,HARD,36.0,True,2.0,18.0,,,288.0,298.0,213.0,306.0,False
GAS,10,1.0,101.281,,39.729,36.496,MEDIUM,1.0,True,1.0,19.0,,,282.0,294.0,209.0,301.0,False
GAS,10,2.0,92.01,19.016,38.149,34.845,MEDIUM,2.0,True,1.0,19.0,,,282.0,291.0,207.0,332.0,False
GAS,10,3.0,90.864,18.851,38.265,33.748,MEDIUM,3.0,True,1.0,19.0,,,280.0,309.0,209.0,328.0,True
GAS,10,4.0,90.669,18.441,38.458,33.77,MEDIUM,4.0,True,1.0,19.0,,,280.0,301.0,208.0,319.0,True
GAS,10,5.0,90.908,18.458,38.448,34.002,MEDIUM,5.0,True,1.0,19.0,,,281.0,313.0,208.0,316.0,False
GAS,10,6.0,90.891,18.501,38.804,33.586,MEDIUM,6.0,True,1.0,19.0,,,280.0,302.0,207.0,304.0,False
GAS,10,7.0,90.537,18.345,38.721,33.471,MEDIUM,7.0,True,1.0,19.0,,,281.0,301.0,209.0,311.0,True
GAS,10,8.0,90.612,18.312,38.818,33.482,MEDIUM,8.0,True,1.0,18.0,,,280.0,298.0,207.0,308.0,False
GAS,10,9.0,90.4,18.189,38.75,33.461,MEDIUM,9.0,True,1.0,16.0,,,283.0,298.0,207.0,306.0,True
GAS,10,10.0,90.586,18.287,38.737,33.562,MEDIUM,10.0,True,1.0,16.0,,,282.0,295.0,208.0,307.0,False
GAS,10,11.0,91.135,18.478,38.961,33.696,MEDIUM,11.0,True,1.0,16.0,,,274.0,291.0,207.0,302.0,False
GAS,10,12.0,91.79,18.379,39.076,34.335,MEDIUM,12.0,True,1.0,16.0,,,279.0,293.0,207.0,304.0,False
GAS,10,13.0,93.54,18.54,39.177,35.823,MEDIUM,13.0,True,1.0,17.0,4695.061,,277.0,292.0,,303.0,False
GAS,10,14.0,111.542,39.534,38.852,33.156,HARD,1.0,True,2.0,20.0,,4717.618,277.0,287.0,211.0,297.0,False
GAS,10,15.0,89.817,18.141,38.668,33.008,HARD,2.0,True,2.0,20.0,,,281.0,289.0,208.0,298.0,True
GAS,10,16.0,89.571,18.082,38.649,32.84,HARD,3.0,True,2.0,19.0,,,282.0,290.0,210.0,299.0,True
GAS,10,17.0,89.493,18.037,38.556,32.9,HARD,4.0,True,2.0,19.0,,,281.0,292.0,211.0,300.0,True
GAS,10,18.0,89.487,18.142,38.512,32.833,HARD,5.0,True,2.0,19.0,,,280.0,292.0,212.0,301.0,True
GAS,10,19.0,90.602,18.056,38.79,33.756,HARD,6.0,True,2.0,19.0,,,281.0,312.0,210.0,304.0,False
GAS,10,20.0,89.911,18.191,38.719,33.001,HARD,7.0,True,2.0,19.0,,,280.0,294.0,212.0,304.0,False
GAS,10,21.0,89.442,18.096,38.477,32.869,HARD,8.0,True,2.0,19.0,,,282.0,293.0,211.0,304.0,True
GAS,10,22.0,89.69,17.961,38.624,33.105,HARD,9.0,True,2.0,18.0,,,283.0,294.0,210.0,303.0,False
GAS,10,23.0,89.729,18.036,38.536,33.157,HARD,10.0,True,2.0,18.0,,,281.0,292.0,211.0,303.0,False
GAS,10,24.0,89.747,18.07,38.679,32.998,HARD,11.0,True,2.0,18.0,,,284.0,295.0,212.0,301.0,False
GAS,10,25.0,89.715,18.047,38.709,32.959,HARD,12.0,True,2.0,18.0,,,284.0,294.0,210.0,302.0,False
GAS,10,26.0,89.855,18.089,38.782,32.984,HARD,13.0,True,2.0,18.0,,,283.0,292.0,210.0,302.0,False
GAS,10,27.0,89.972,18.076,38.787,33.109,HARD,14.0,True,2.0,18.0,,,282.0,293.0,210.0,303.0,False
GAS,10,28.0,89.971,18.056,38.721,33.194,HARD,15.0,True,2.0,18.0,,,282.0,293.0,209.0,303.0,False
GAS,10,29.0,89.98,18.023,38.791,33.166,HARD,16.0,True,2.0,18.0,,,283.0,292.0,208.0,303.0,False
GAS,10,30.0,89.955,18.131,38.677,33.147,HARD,17.0,True,2.0,18.0,,,284.0,294.0,211.0,303.0,False
GAS,10,31.0,90.137,18.184,38.69,33.263,HARD,18.0,True,2.0,18.0,,,282.0,295.0,211.0,303.0,False
GAS,10,32.0,90.018,18.182,38.67,33.166,HARD,19.0,True,2.0,17.0,,,282.0,293.0,207.0,303.0,False
GAS,10,33.0,90.339,18.289,38.831,33.219,HARD,20.0,True,2.0,15.0,,,281.0,293.0,209.0,304.0,False
GAS,10,34.0,90.137,18.217,38.703,33.217,HARD,21.0,True,2.0,14.0,,,282.0,293.0,208.0,303.0,False
GAS,10,35.0,90.115,18.049,38.836,33.23,HARD,22.0,True,2.0,14.0,,,283.0,293.0,211.0,305.0,False
GAS,10,36.0,90.592,17.962,39.009,33.621,HARD,23.0,True,2.0,15.0,,,284.0,305.0,210.0,305.0,False
GAS,10,37.0,89.908,17.984,38.698,33.226,HARD,24.0,True,2.0,15.0,,,286.0,292.0,209.0,305.0,False
GAS,10,38.0,90.193,18.085,38.816,33.292,HARD,25.0,True,2.0,15.0,,,283.0,292.0,210.0,302.0,False
GAS,10,39.0,90.957,18.012,38.973,33.972,HARD,26.0,True,2.0,16.0,,,286.0,303.0,211.0,303.0,False
GAS,10,40.0,91.907,18.088,38.701,35.118,HARD,27.0,True,2.0,16.0,7147.779,,285.0,293.0,,306.0,False
GAS,10,41.0,110.346,38.635,38.69,33.021,MEDIUM,4.0,False,3.0,19.0,,7170.022,278.0,307.0,214.0,314.0,False
GAS,10,42.0,88.765,17.891,38.459,32.415,MEDIUM,5.0,False,3.0,19.0,,,284.0,292.0,213.0,301.0,True
GAS,10,43.0,88.051,17.693,38.186,32.172,MEDIUM,6.0,False,3.0,19.0,,,288.0,292.0,213.0,302.0,True
GAS,10,44.0,88.166,17.749,38.189,32.228,MEDIUM,7.0,False,3.0,19.0,,,283.0,291.0,213.0,303.0,False
GAS,10,45.0,88.047,17.755,38.163,32.129,MEDIUM,8.0,False,3.0,19.0,,,287.0,291.0,215.0,302.0,True
GAS,10,46.0,87.767,17.666,37.997,32.104,MEDIUM,9.0,False,3.0,19.0,,,287.0,292.0,213.0,304.0,True
GAS,10,47.0,88.143,17.683,38.247,32.213,MEDIUM,10.0,False,3.0,19.0,,,286.0,293.0,213.0,304.0,False
GAS,10,48.0,88.048,17.704,38.22,32.124,MEDIUM,11.0,False,3.0,19.0,,,287.0,292.0,213.0,303.0,False
GAS,10,49.0,88.4,17.863,38.201,32.336,MEDIUM,12.0,False,3.0,19.0,,,286.0,293.0,213.0,304.0,False
GAS,10,50.0,87.992,17.701,38.203,32.088,MEDIUM,13.0,False,3.0,19.0,,,286.0,292.0,212.0,303.0,False
GAS,10,51.0,88.364,17.731,38.207,32.426,MEDIUM,14.0,False,3.0,19.0,,,287.0,292.0,213.0,303.0,False
GAS,10,52.0,88.428,17.7,38.397,32.331,MEDIUM,15.0,False,3.0,19.0,,,287.0,293.0,212.0,302.0,False
GAS,10,53.0,88.72,17.778,38.487,32.455,MEDIUM,16.0,False,3.0,19.0,,,287.0,294.0,213.0,303.0,False
GAS,10,54.0,89.511,17.801,38.692,33.018,MEDIUM,17.0,False,3.0,19.0,,,287.0,294.0,212.0,304.0,False
GAS,10,55.0,89.233,17.887,38.634,32.712,MEDIUM,18.0,False,3.0,19.0,,,287.0,293.0,212.0,304.0,False
GAS,10,56.0,89.483,17.945,38.585,32.953,MEDIUM,19.0,False,3.0,19.0,,,286.0,297.0,212.0,305.0,False
GAS,10,57.0,88.908,17.795,38.321,32.792,MEDIUM,20.0,False,3.0,19.0,,,293.0,307.0,214.0,317.0,False
COL,43,1.0,101.677,,39.913,36.612,MEDIUM,1.0,True,1.0,20.0,,,287.0,280.0,210.0,257.0,False
COL,43,2.0,92.07,18.838,38.213,35.019,MEDIUM,2.0,True,1.0,20.0,,,289.0,297.0,211.0,315.0,True
COL,43,3.0,91.303,18.772,38.341,34.19,MEDIUM,3.0,True,1.0,20.0,,,282.0,303.0,209.0,311.0,True
COL,43,4.0,90.845,18.611,38.681,33.553,MEDIUM,4.0,True,1.0,20.0,,,281.0,296.0,207.0,307.0,True
COL,43,5.0,90.99,18.479,38.919,33.592,MEDIUM,5.0,True,1.0,20.0,,,282.0,298.0,207.0,303.0,False
COL,43,6.0,91.224,18.606,38.941,33.677,MEDIUM,6.0,True,1.0,20.0,,,283.0,300.0,207.0,308.0,False
COL,43,7.0,90.61,18.437,38.666,33.507,MEDIUM,7.0,True,1.0,20.0,,,285.0,304.0,208.0,311.0,True
COL,43,8.0,90.701,18.491,38.805,33.405,MEDIUM,8.0,True,1.0,19.0,,,283.0,302.0,208.0,309.0,False
COL,43,9.0,90.551,18.346,38.811,33.394,MEDIUM,9.0,True,1.0,17.0,,,283.0,299.0,208.0,309.0,True
COL,43,10.0,90.837,18.377,38.878,33.582,MEDIUM,10.0,True,1.0,17.0,,,283.0,298.0,208.0,309.0,False
COL,43,11.0,90.884,18.397,38.801,33.686,MEDIUM,11.0,True,1.0,17.0,,,283.0,297.0,206.0,305.0,False
COL,43,12.0,91.463,18.362,39.219,33.882,MEDIUM,12.0,True,1.0,17.0,,,283.0,296.0,208.0,305.0,False
COL,43,13.0,91.563,18.45,39.083,34.03,MEDIUM,13.0,True,1.0,16.0,,,282.0,297.0,207.0,305.0,False
COL,43,14.0,91.199,18.289,39.253,33.657,MEDIUM,14.0,True,1.0,16.0,,,283.0,295.0,206.0,305.0,False
COL,43,15.0,92.799,18.311,39.089,35.399,MEDIUM,15.0,True,1.0,15.0,4878.54,,283.0,292.0,,302.0,False
COL,43,16.0,111.394,38.753,39.136,33.505,HARD,1.0,True,2.0,20.0,,4900.465,279.0,292.0,210.0,298.0,False
COL,43,17.0,89.847,18.062,38.576,33.209,HARD,2.0,True,2.0,20.0,,,284.0,292.0,212.0,300.0,True
COL,43,18.0,89.823,18.096,38.638,33.089,HARD,3.0,True,2.0,20.0,,,282.0,292.0,212.0,299.0,True
COL,43,19.0,89.712,17.885,38.567,33.26,HARD,4.0,True,2.0,20.0,,,284.0,294.0,210.0,300.0,True
COL,43,20.0,89.699,18.091,38.653,32.955,HARD,5.0,True,2.0,20.0,,,283.0,293.0,211.0,301.0,True
COL,43,21.0,89.43,17.992,38.547,32.891,HARD,6.0,True,2.0,20.0,,,285.0,295.0,210.0,302.0,True
COL,43,22.0,89.628,18.042,38.6,32.986,HARD,7.0,True,2.0,19.0,,,285.0,295.0,211.0,303.0,False
COL,43,23.0,89.717,18.093,38.535,33.089,HARD,8.0,True,2.0,19.0,,,282.0,295.0,211.0,303.0,False
COL,43,24.0,89.852,18.068,38.717,33.067,HARD,9.0,True,2.0,19.0,,,285.0,293.0,210.0,302.0,False
COL,43,25.0,90.138,18.325,38.871,32.942,HARD,10.0,True,2.0,19.0,,,283.0,295.0,211.0,302.0,False
COL,43,26.0,89.652,18.051,38.705,32.896,HARD,11.0,True,2.0,19.0,,,284.0,294.0,209.0,302.0,False
COL,43,27.0,89.543,18.0,38.689,32.854,HARD,12.0,True,2.0,19.0,,,284.0,293.0,212.0,302.0,False
COL,43,28.0,89.839,18.002,38.621,33.216,HARD,13.0,True,2.0,19.0,,,283.0,294.0,208.0,303.0,False
COL,43,29.0,89.915,18.061,38.773,33.081,HARD,14.0,True,2.0,19.0,,,284.0,292.0,209.0,302.0,False
COL,43,30.0,89.674,17.991,38.622,33.061,HARD,15.0,True,2.0,19.0,,,285.0,295.0,211.0,303.0,False
COL,43,31.0,89.849,18.098,38.705,33.046,HARD,16.0,True,2.0,19.0,,,283.0,294.0,209.0,303.0,False
COL,43,32.0,89.841,18.065,38.685,33.091,HARD,17.0,True,2.0,18.0,,,284.0,292.0,209.0,303.0,False
COL,43,33.0,90.053,18.068,38.887,33.098,HARD,18.0,True,2.0,16.0,,,285.0,295.0,209.0,303.0,False
COL,43,34.0,90.07,18.137,38.805,33.128,HARD,19.0,True,2.0,15.0,,,286.0,293.0,208.0,304.0,False
COL,43,35.0,90.63,18.122,38.897,33.611,HARD,20.0,True,2.0,16.0,,,285.0,311.0,210.0,297.0,False
COL,43,36.0,90.233,18.062,38.839,33.332,HARD,21.0,True,2.0,16.0,,,288.0,293.0,210.0,305.0,False
COL,43,37.0,90.862,17.99,38.798,34.074,HARD,22.0,True,2.0,17.0,,,287.0,307.0,209.0,303.0,False
COL,43,38.0,90.74,18.181,39.078,33.481,HARD,23.0,True,2.0,17.0,,,287.0,292.0,209.0,304.0,False
COL,43,39.0,92.596,18.123,39.274,35.199,HARD,24.0,True,2.0,19.0,,,288.0,284.0,210.0,306.0,False
COL,43,40.0,93.034,18.293,39.12,35.621,HARD,25.0,True,2.0,20.0,7154.311,,288.0,309.0,,302.0,False
COL,43,41.0,110.241,39.369,38.412,32.46,MEDIUM,1.0,True,3.0,20.0,,7177.208,283.0,294.0,213.0,300.0,False
COL,43,42.0,87.71,17.697,37.973,32.04,MEDIUM,2.0,True,3.0,20.0,,,290.0,293.0,212.0,301.0,True
COL,43,43.0,88.075,17.832,38.13,32.113,MEDIUM,3.0,True,3.0,20.0,,,288.0,289.0,212.0,301.0,False
COL,43,44.0,88.449,17.788,38.332,32.329,MEDIUM,4.0,True,3.0,20.0,,,286.0,290.0,212.0,302.0,False
COL,43,45.0,88.464,17.759,38.236,32.469,MEDIUM,5.0,True,3.0,20.0,,,289.0,291.0,213.0,303.0,False
COL,43,46.0,88.307,17.88,38.255,32.172,MEDIUM,6.0,True,3.0,20.0,,,288.0,291.0,214.0,303.0,False
COL,43,47.0,88.103,17.669,38.206,32.228,MEDIUM,7.0,True,3.0,20.0,,,289.0,292.0,214.0,304.0,False
COL,43,48.0,88.022,17.686,38.184,32.152,MEDIUM,8.0,True,3.0,20.0,,,288.0,293.0,215.0,303.0,False
COL,43,49.0,88.383,17.7,38.35,32.333,MEDIUM,9.0,True,3.0,20.0,,,288.0,291.0,214.0,303.0,False
COL,43,50.0,88.494,17.761,38.362,32.371,MEDIUM,10.0,True,3.0,20.0,,,288.0,291.0,213.0,303.0,False
COL,43,51.0,88.531,17.775,38.385,32.371,MEDIUM,11.0,True,3.0,20.0,,,289.0,291.0,214.0,303.0,False
COL,43,52.0,88.579,17.75,38.302,32.527,MEDIUM,12.0,True,3.0,20.0,,,288.0,294.0,212.0,302.0,False
COL,43,53.0,88.723,17.776,38.507,32.44,MEDIUM,13.0,True,3.0,20.0,,,289.0,293.0,212.0,303.0,False
COL,43,54.0,88.68,17.875,38.411,32.394,MEDIUM,14.0,True,3.0,20.0,,,288.0,294.0,213.0,303.0,False
COL,43,55.0,88.57,17.709,38.457,32.404,MEDIUM,15.0,True,3.0,20.0,,,290.0,294.0,212.0,304.0,False
COL,43,56.0,88.94,17.865,38.471,32.604,MEDIUM,16.0,True,3.0,20.0,,,290.0,295.0,212.0,307.0,False
COL,43,57.0,90.714,17.722,39.629,33.363,MEDIUM,17.0,True,3.0,20.0,,,293.0,224.0,209.0,308.0,False
